item word word_untagged logFreq orthN length consistency AoA phonemeN
3633 plough plough 0.089443 1 6 0.222222 14 3
3634 plow plow 0.387298 9 4 0.37037 6 3
3635 plowed plow 0.319374 0 6 0.25 7 4
3636 plows plow 0.248998 5 5 0.315789 10 4
3637 ploy ploy 0.05 6 4 1 14 3
3638 pluck pluck 0.316228 2 5 0.9375 11 4
3639 plucked pluck 0.282843 1 7 1 9 5
3640 plucks pluck 0.089443 2 6 1 14 5
3641 plug plug 0.309839 3 4 1 7 4
3642 plugs plug 0.167332 2 5 1 11 5
3643 plum plum 0.252982 3 4 1 12 4
3644 plume plume 0.141421 3 5 0.5 14 4
3645 plumes plume 0.194936 0 6 1 11 5
3646 plump plump 0.272029 4 5 1 7 5
3647 plums plum 0.223607 4 5 1 13 5
3648 plunge plunge 0.244949 0 6 1 8 5
3649 plunged plunge 0.36606 1 7 1 6 6
3650 plunk plunk 0.05 5 5 1 14 5
3651 plunked plunk 0.1 2 7 1 14 6
3652 plunks plunk 0.05 2 6 1 14 6
3653 plus plus 0.608276 3 4 0.75 6 4
3654 plush plush 0.1 3 5 0.8125 14 4
3655 ply ply 0.126491 4 3 1 14 3
3656 po po 0.05 9 2 0.75 14 2
3657 poach poach 0.05 6 5 1 14 3
3658 poached poach 0.063246 0 7 1 14 4
3659 pock pock 0.05 14 4 1 14 3
3660 pod pod 0.118322 14 3 1 14 3
3661 pods pod 0.184391 10 4 1 12 4
3662 point point 1 3 5 1 3 4
3663 points point 1 3 6 1 4 5
3664 poise poise 0.167332 2 5 1 14 3
3665 poke poke 0.204939 13 4 1 14 3
3666 poked poke 0.289828 2 5 1 7 4
3667 pokes poke 0.126491 10 5 1 14 4
3668 pole pole 0.684105 16 4 1 3 3
3669 poles pole 0.726636 12 5 1 4 4
3670 poll poll 0.161245 11 4 0.7 10 3
3671 polled poll 0.089443 3 6 0.75 13 4
3672 polls poll 0.126491 11 5 0.7 11 4
3673 pom pom 0.05 6 3 0.666667 14 3
3674 pomp pomp 0.161245 4 4 1 14 4
3675 pomps pomp 0.05 3 5 1 14 5
3676 ponce ponce 0.05 1 5 0.75 14 4
3677 pond pond 0.730753 4 4 1 3 4
3678 ponds pond 0.374166 2 5 1 6 5
3679 pone pone 0.063246 17 4 0.888889 14 3
3680 pones pone 0.05 11 5 1 14 4
3681 pons pon 0.05 13 4 0.6 14 4
3682 pooch pooch 0.05 5 5 1 14 3
3683 poof poof 0.05 7 4 0.714286 14 3
3684 pool pool 0.627694 8 4 0.888889 4 3
3685 pools pool 0.337639 6 5 0.875 5 4
3686 poop poop 0.07746 9 4 1 14 3
3687 poops poop 0.05 7 5 1 14 4
3688 poor poor 1 7 4 1 2 3
3689 poove poove 0.05 1 5 1 14 3
3690 pop pop 0.485798 14 3 1 6 3
3691 pope pope 0.189737 14 4 1 7 3
3692 popes pope 0.109545 10 5 1 14 4
3693 popped pop 0.31305 3 6 1 11 4
3694 pops pop 0.141421 17 4 1 14 4
3695 porch porch 0.579655 6 5 1 3 4
3696 pore pore 0.161245 20 4 1 11 3
3697 pores pore 0.184391 14 5 1 8 4
3698 pork pork 0.384708 10 4 0.833333 7 4
3699 porks pork 0.05 9 5 0.833333 14 5
3700 porn porn 0.05 6 4 1 14 4
3701 porns porn 0.05 6 5 1 14 5
3702 port port 0.621289 11 4 1 5 4
3703 ports port 0.397492 9 5 1 7 5
3704 pose pose 0.184391 12 4 0.583333 11 3
3705 posed pose 0.167332 1 5 1 11 4
3706 posh posh 0.05 5 4 1 14 3
3707 post post 0.711337 10 4 0.571429 4 4
3708 posts post 0.387298 6 5 0.6 6 5
3709 pot pot 0.556776 19 3 1 4 3
3710 pots pot 0.419524 13 4 1 5 4
3711 pouch pouch 0.264575 6 5 0.875 7 3
3712 pounce pounce 0.1 1 6 1 14 4
3713 pound pound 0.673795 6 5 1 5 4
3714 pounds pound 1 3 6 1 4 5
3715 pour pour 0.616441 7 4 0.333333 5 3
3716 poured pour 0.614817 1 6 1 4 4
3717 pours pour 0.282843 5 5 0.375 10 4
3718 pout pout 0.1 8 4 1 14 3
3719 pouts pout 0.05 7 5 1 14 4
3720 pox pox 0.089443 8 3 1 12 4
3721 praise praise 0.382099 1 6 1 7 4
3722 praised praise 0.232379 0 7 1 9 5
3723 pram pram 0.05 8 4 1 14 4
3724 prams pram 0.05 4 5 1 14 5
3725 prance prance 0.109545 2 6 1 14 5
3726 pranced prance 0.126491 0 7 1 14 6
3727 prank prank 0.05 5 5 1 14 5
3728 pranks prank 0.1 2 6 1 14 6
3729 prat prat 0.05 4 4 0.888889 14 4
3730 prawn prawn 0.05 1 5 1 14 4
3731 pray pray 0.412311 9 4 0.933333 6 3
3732 prayed pray 0.296648 4 6 1 7 4
3733 prayer prayer 0.340588 1 6 1 5 4
3734 prayers prayer 0.306594 0 7 1 7 5
3735 prays pray 0.07746 6 5 0.857143 14 4
3736 preach preach 0.1 2 6 1 12 4
3737 preached preach 0.161245 0 8 1 10 5
3738 preen preen 0.07746 1 5 1 14 4
3739 preened preen 0.063246 0 7 1 14 5
3740 preens preen 0.05 0 6 1 14 5
3741 prep prep 0.1 3 4 1 14 4
3742 preps prep 0.05 4 5 1 14 5
3743 press press 0.702851 5 5 1 5 4
3744 prey prey 0.466905 3 4 0.875 6 3
3745 preys prey 0.063246 3 5 0.666667 14 4
3746 price price 0.760263 5 5 1 4 4
3747 prick prick 0.134164 5 5 1 14 4
3748 pricked prick 0.204939 0 7 1 14 5
3749 pricks prick 0.063246 2 6 1 14 5
3750 pride pride 0.538516 6 5 1 5 4
3751 prides pride 0.05 1 6 1 14 5
3752 pried pry 0.141421 6 5 1 14 4
3753 pries pry 0.063246 6 5 1 14 4
3754 priest priest 0.414729 0 6 1 5 5
3755 priests priest 0.36606 0 7 1 6 6
3756 prig prig 0.05 3 4 1 14 4
3757 prim prim 0.118322 6 4 1 14 4
3758 prime prime 0.818535 7 5 1 6 4
3759 primp primp 0.05 2 5 1 14 5
3760 primped primp 0.05 0 7 1 14 6
3761 primps primp 0.05 0 6 1 14 6
3762 prince prince 0.460435 1 6 1 3 5
3763 prink prink 0.05 5 5 1 14 5
3764 print print 0.517687 3 5 0.923077 5 5
3765 prints print 0.334664 2 6 0.9 7 6
3766 prise prise 0.05 6 5 0.75 14 4
3767 prize prize 0.588218 4 5 1 4 4
3768 pro pro 0.204939 2 3 0.75 10 3
3769 probe probe 0.248998 4 5 1 10 4
3770 probed probe 0.118322 2 6 1 12 5
3771 probes probe 0.184391 2 6 1 10 5
3772 prod prod 0.05 5 4 1 14 4
3773 prods prod 0.05 2 5 1 14 5
3774 prole prole 0.05 4 5 1 14 4
3775 prom prom 0.063246 7 4 0.666667 14 4
3776 prompt prompt 0.154919 0 6 1 10 6
3777 prone prone 0.118322 9 5 0.888889 12 4
3778 prong prong 0.063246 2 5 1 14 5
3779 proof proof 0.4 0 5 0.714286 6 4
3780 proofs proof 0.126491 0 6 0.75 11 5
3781 prop prop 0.167332 9 4 1 13 4
3782 props prop 0.109545 7 5 1 12 5
3783 pros pro 0.109545 4 4 1 14 4
3784 prose prose 0.244949 5 5 0.583333 10 4
3785 proud proud 0.849706 0 5 1 3 4
3786 prove prove 0.716938 8 5 0.142857 5 4
3787 proved prove 0.691375 2 6 0.5 5 5
3788 proves prove 0.228035 3 6 0.222222 11 5
3789 prow prow 0.148324 8 4 0.37037 14 3
3790 prowl prowl 0.141421 2 5 0.909091 14 4
3791 prowled prowl 0.1 1 7 1 14 5
3792 prowls prowl 0.063246 1 6 0.875 14 5
3793 prows prow 0.05 7 5 0.315789 14 4
3794 prude prude 0.05 3 5 1 14 4
3795 prune prune 0.126491 2 5 1 14 4
3796 prunes prune 0.118322 0 6 1 14 5
3797 pry pry 0.194936 8 3 1 14 3
3798 psalm psalm 0.109545 0 5 1 14 4
3799 psalms psalm 0.07746 0 6 0.8 14 5
3800 pseud pseud 0.05 0 5 1 14 3
3801 pub pub 0.05 14 3 1 14 3
3802 pubs pub 0.05 12 4 1 14 4
3803 puce puce 0.05 5 4 1 14 3
3804 puck puck 0.141421 14 4 0.9375 14 3
3805 pucks puck 0.05 11 5 1 14 4
3806 pud pud 0.05 13 3 1 14 3
3807 puff puff 0.3 7 4 1 11 3
3808 puffed puff 0.264575 0 6 1 11 4
3809 puffs puff 0.232379 2 5 1 12 4
3810 pug pug 0.07746 18 3 1 14 3
3811 pugs pug 0.05 14 4 1 14 4
3812 puke puke 0.05 7 4 0.333333 14 3
3813 pukes puke 0.05 3 5 0.333333 14 4
3814 pule pule 0.05 11 4 0.5 14 3
3815 pull pull 1 15 4 0.272727 2 3
3816 pulled pull 1 2 6 1 2 4
3817 pulls pull 0.517687 8 5 0.4 5 4
3818 pulp pulp 0.31305 4 4 1 7 4
3819 pulps pulp 0.05 3 5 1 14 5
3820 pulse pulse 0.325576 1 5 1 7 4
3821 pump pump 0.483735 10 4 1 5 4
3822 pumps pump 0.319374 10 5 1 7 5
3823 pun pun 0.118322 18 3 1 14 3
3824 punch punch 0.328634 5 5 1 9 4
3825 punk punk 0.07746 11 4 1 14 4
3826 punks punk 0.05 8 5 1 14 5
3827 puns pun 0.05 19 4 1 14 4
3828 punt punt 0.05 10 4 1 14 4
3829 punts punt 0.05 10 5 1 14 5
3830 pup pup 0.244949 12 3 1 12 3
3831 pups pup 0.178885 8 4 1 8 4
3832 pure pure 0.63561 11 4 0.5 5 3
3833 purge purge 0.089443 2 5 1 14 4
3834 purged purge 0.05 2 6 1 14 5
3835 purl purl 0.05 7 4 1 14 4
3836 purled purl 0.05 5 6 1 14 5
3837 purls purl 0.05 5 5 1 14 5
3838 purr purr 0.184391 3 4 1 14 3
3839 purse purse 0.343511 5 5 1 7 4
3840 pus pus 0.126491 11 3 0.75 14 3
3841 push push 0.823408 9 4 0.1875 3 3
3842 pushed push 0.895545 2 6 0.142857 2 4
3843 puss puss 0.05 12 4 1 14 3
3844 put put 1 21 3 0.125 1 3
3845 put put 1 21 3 0.125 1 3
3846 puts put 0.55857 16 4 1 6 4
3847 putt putt 0.07746 4 4 1 14 3
3848 putts putt 0.05 3 5 1 14 4
3849 pyre pyre 0.063246 4 4 1 14 3
3850 pyres pyre 0.05 3 5 1 14 4
3851 quack quack 0.214476 2 5 1 12 4
3852 quacks quack 0.063246 0 6 1 14 5
3853 quad quad 0.05 2 4 0.157895 14 4
3854 quaff quaff 0.05 1 5 1 14 4
3855 quail quail 0.209762 0 5 1 10 4
3856 quails quail 0.05 0 6 1 14 5
3857 quaint quaint 0.184391 0 6 1 11 5
3858 quake quake 0.134164 0 5 1 12 4
3859 quakes quake 0.05 0 6 1 14 5
3860 qualm qualm 0.05 0 5 1 14 5
3861 qualms qualm 0.05 0 6 0.2 14 6
3862 quark quark 0.05 3 5 1 14 5
3863 quart quart 0.412311 2 5 0.142857 8 5
3864 quarts quart 0.43589 2 6 0.2 12 6
3865 quartz quartz 0.293258 1 6 1 8 6
3866 quash quash 0.05 0 5 0.16 14 4
3867 quashed quash 0.05 0 7 0.230769 14 5
3868 quay quay 0.063246 1 4 0.0666667 14 2
3869 quays quay 0.07746 0 5 0.0952381 14 3
3870 queen queen 0.641872 2 5 1 3 4
3871 queens queen 0.204939 0 6 1 8 5
3872 queer queer 0.451664 1 5 1 6 4
3873 quell quell 0.05 1 5 1 14 4
3874 quelled quell 0.05 0 7 1 14 5
3875 quells quell 0.05 1 6 1 14 5
3876 quench quench 0.089443 0 6 1 14 5
3877 quenched quench 0.07746 0 8 1 14 6
3878 quern quern 0.05 1 5 1 14 5
3879 quest quest 0.189737 1 5 1 10 5
3880 quests quest 0.063246 1 6 1 14 6
3881 queue queue 0.089443 0 5 1 14 2
3882 quick quick 0.887694 2 5 1 3 4
3883 quid quid 0.05 6 4 1 14 4
3884 quiff quiff 0.05 1 5 1 14 4
3885 quill quill 0.184391 2 5 1 12 4
3886 quills quill 0.228035 1 6 1 11 5
3887 quilt quilt 0.260768 5 5 1 12 5
3888 quin quin 0.05 5 4 1 14 4
3889 quince quince 0.05 0 6 1 14 5
3890 quint quint 0.05 2 5 0.923077 14 5
3891 quints quint 0.05 1 6 0.9 14 6
3892 quip quip 0.05 5 4 1 14 4
3893 quire quire 0.063246 3 5 1 14 4
3894 quirk quirk 0.089443 4 5 1 14 5
3895 quirks quirk 0.07746 1 6 1 14 6
3896 quirt quirt 0.063246 5 5 1 14 5
3897 quirts quirt 0.05 3 6 1 14 6
3898 quit quit 0.371484 9 4 1 5 4
3899 quit quit 0.371484 9 4 1 5 4
3900 quite quite 1 4 5 0.928571 2 4
3901 quits quit 0.063246 2 5 0.952381 14 5
3902 quiz quiz 0.161245 5 4 1 14 4
3903 quote quote 0.161245 1 5 1 11 4
3904 quotes quote 0.07746 0 6 1 14 5
3905 race race 1 15 4 1 2 3
3906 rack rack 0.316228 12 4 1 8 3
3907 racks rack 0.134164 9 5 1 12 4
3908 raft raft 0.458258 6 4 0.888889 5 4
3909 rafts raft 0.178885 3 5 1 11 5
3910 rag rag 0.264575 19 3 1 9 3
3911 rage rage 0.392428 14 4 1 5 3
3912 rags rag 0.232379 17 4 1 6 4
3913 raid raid 0.260768 7 4 0.75 9 3
3914 raids raid 0.194936 4 5 0.8 8 4
3915 rail rail 0.402492 13 4 1 5 3
3916 rails rail 0.343511 12 5 1 7 4
3917 rain rain 1 7 4 1 2 3
3918 rains rain 0.491935 6 5 1 5 4
3919 raise raise 0.829458 0 5 1 4 3
3920 raised raise 1 0 6 1 3 4
3921 rake rake 0.272029 17 4 1 12 3
3922 rakes rake 0.05 12 5 1 14 4
3923 ram ram 0.282843 16 3 1 11 3
3924 rammed ram 0.178885 2 6 1 12 4
3925 ramp ramp 0.154919 10 4 0.933333 11 4
3926 ramps ramp 0.05 6 5 0.909091 13 5
3927 rams ram 0.109545 14 4 1 14 4
3928 ran run 1 14 3 0.882353 1 3
3929 ranch ranch 0.697137 1 5 1 5 4
3930 rand rand 0.05 10 4 0.923077 14 4
3931 rands rand 0.05 10 5 0.9 14 5
3932 range range 0.837854 1 5 1 5 4
3933 rank rank 0.389872 10 4 1 7 4
3934 ranks rank 0.319374 8 5 1 8 5
3935 rant rant 0.063246 9 4 0.9 14 4
3936 rants rant 0.05 9 5 1 14 5
3937 rap rap 0.126491 19 3 0.958333 14 3
3938 rape rape 0.063246 17 4 1 12 3
3939 raped rape 0.063246 3 5 1 14 4
3940 rapes rape 0.05 10 5 1 14 4
3941 rapped rap 0.148324 4 6 0.909091 14 4
3942 raps rap 0.089443 18 4 1 14 4
3943 rapt rapt 0.05 4 4 1 14 4
3944 rare rare 0.501996 17 4 0.9 5 3
3945 rase rase 0.05 17 4 0.714286 14 3
3946 rash rash 0.126491 12 4 0.84 11 3
3947 rasp rasp 0.148324 6 4 0.857143 14 4
3948 rasps rasp 0.05 4 5 0.857143 14 5
3949 rat rat 0.412311 22 3 0.888889 5 3
3950 ratch ratch 0.05 9 5 0.833333 14 4
3951 rate rate 0.847349 20 4 1 5 3
3952 rates rate 0.414729 11 5 1 7 4
3953 rats rat 0.493964 15 4 1 5 4
3954 rave rave 0.063246 18 4 0.882353 14 3
3955 raved rave 0.05 5 5 1 14 4
3956 raves rave 0.063246 11 5 1 14 4
3957 raw raw 0.613188 17 3 1 5 2
3958 ray ray 0.54037 18 3 0.933333 7 2
3959 rays ray 0.762889 13 4 0.857143 5 3
3960 raze raze 0.05 14 4 1 14 3
3961 reach reach 1 6 5 1 3 3
3962 reached reach 1 0 7 1 2 4
3963 read read 1 12 4 0.428571 2 3
3964 reads read 0.489898 9 5 0.5 7 4
3965 real real 1 14 4 1 2 3
3966 realm realm 0.228035 0 5 1 10 4
3967 realms realm 0.07746 0 6 1 14 5
3968 ream ream 0.07746 8 4 1 14 3
3969 reams ream 0.07746 6 5 1 14 4
3970 reap reap 0.126491 7 4 1 11 3
3971 reaped reap 0.05 0 6 1 14 4
3972 reaps reap 0.05 5 5 1 14 4
3973 rear rear 0.56921 16 4 0.722222 5 3
3974 red red 1 15 3 1 2 3
3975 red red 1 15 3 1 2 3
3976 reed reed 0.236643 13 4 1 8 3
3977 reeds reed 0.374166 12 5 1 7 4
3978 reef reef 0.319374 4 4 1 8 3
3979 reefs reef 0.184391 4 5 1 10 4
3980 reek reek 0.05 8 4 1 14 3
3981 reeked reek 0.07746 1 6 1 14 4
3982 reeks reek 0.05 7 5 1 14 4
3983 reel reel 0.154919 8 4 1 12 3
3984 reels reel 0.1 7 5 1 14 4
3985 reeve reeve 0.05 1 5 1 14 3
3986 reeves reeve 0.05 0 6 1 14 4
3987 ref ref 0.05 5 3 1 14 3
3988 refs ref 0.05 1 4 1 14 4
3989 reign reign 0.244949 2 5 1 8 3
3990 reigns reign 0.134164 2 6 1 12 4
3991 rein rein 0.194936 2 4 0.5 12 3
3992 reins rein 0.325576 2 5 0.666667 7 4
3993 rend rend 0.05 12 4 1 14 4
3994 rends rend 0.05 9 5 1 14 5
3995 rent rent 0.376829 13 4 1 5 4
3996 rep rep 0.05 7 3 1 14 3
3997 reps rep 0.07746 3 4 1 14 4
3998 rest rest 1 11 4 1 2 4
3999 rests rest 0.31305 7 5 1 8 5
4000 ret ret 0.05 21 3 1 14 3
4001 retch retch 0.05 5 5 1 14 4
4002 rev rev 0.063246 5 3 1 14 3
4003 rheum rheum 0.05 0 5 1 14 3
4004 rheums rheum 0.05 0 6 1 14 4
4005 rhomb rhomb 0.05 0 5 0.4 14 3
4006 rhyme rhyme 0.672309 1 5 1 10 3
4007 rhymes rhyme 0.417133 1 6 1 12 4
4008 rib rib 0.282843 11 3 1 10 3
4009 ribs rib 0.43359 8 4 1 5 4
4010 rice rice 0.726636 15 4 1 4 3
4011 rich rich 1 2 4 1 2 3
4012 rick rick 0.05 16 4 1 14 3
4013 ricks rick 0.05 12 5 1 14 4
4014 rid rid 0.527257 14 3 1 4 3
4015 ride ride 1 16 4 1 2 3
4016 rides ride 0.414729 6 5 1 7 4
4017 ridge ridge 0.404969 1 5 1 5 3
4018 rife rife 0.063246 12 4 1 14 3
4019 rift rift 0.141421 5 4 1 14 4
4020 rifts rift 0.05 4 5 1 14 5
4021 rig rig 0.184391 13 3 1 12 3
4022 right right 1 7 5 1 1 3
4023 rigs rig 0.109545 11 4 1 14 4
4024 rile rile 0.05 18 4 1 14 3
4025 rill rill 0.05 12 4 1 14 3
4026 rills rill 0.063246 11 5 1 14 4
4027 rim rim 0.387298 10 3 1 5 3
4028 rime rime 0.07746 14 4 1 14 3
4029 rimes rime 0.05 6 5 1 14 4
4030 rims rim 0.148324 8 4 1 14 4
4031 rind rind 0.126491 10 4 0.888889 14 4
4032 rinds rind 0.063246 9 5 0.857143 14 5
4033 ring ring 1 8 4 1 3 4
4034 rings ring 0.562139 7 5 1 5 5
4035 rink rink 0.109545 12 4 1 12 4
4036 rinks rink 0.05 12 5 1 14 5
4037 rinse rinse 0.209762 0 5 1 13 4
4038 rinsed rinse 0.148324 0 6 1 12 5
4039 rip rip 0.184391 14 3 1 10 3
4040 ripe ripe 0.45607 13 4 1 6 3
4041 ripped rip 0.296648 4 6 1 7 4
4042 rips rip 0.118322 14 4 1 14 4
4043 rise rise 0.866025 14 4 0.75 4 3
4044 risk risk 0.368782 5 4 1 5 4
4045 risks risk 0.204939 4 5 1 9 5
4046 rite rite 0.063246 15 4 0.928571 12 3
4047 rites rite 0.141421 8 5 0.9 10 4
4048 rive rive 0.05 16 4 0.846154 14 3
4049 roach roach 0.07746 3 5 1 14 3
4050 road road 1 9 4 0.833333 2 3
4051 roads road 0.847349 9 5 1 4 4
4052 roam roam 0.3 7 4 1 8 3
4053 roamed roam 0.3 1 6 1 6 4
4054 roams roam 0.05 7 5 1 14 4
4055 roan roan 0.173205 5 4 1 14 3
4056 roans roan 0.05 5 5 1 14 4
4057 roar roar 0.577927 7 4 1 5 3
4058 roared roar 0.519615 2 6 0.5 5 4
4059 roars roar 0.184391 5 5 1 14 4
4060 roast roast 0.331662 4 5 1 7 4
4061 roasts roast 0.109545 4 6 1 14 5
4062 rob rob 0.167332 18 3 1 5 3
4063 robbed rob 0.223607 3 6 1 8 4
4064 robe robe 0.275681 9 4 1 7 3
4065 robes robe 0.256905 6 5 1 6 4
4066 robs rob 0.089443 15 4 1 14 4
4067 roc roc 0.063246 6 3 1 14 3
4068 rock rock 1 12 4 1 2 3
4069 rocks rock 1 11 5 1 2 4
4070 rod rod 0.719722 16 3 1 5 3
4071 rode ride 0.921954 15 4 1 3 3
4072 rods rod 0.424264 10 4 1 7 4
4073 roe roe 0.07746 11 3 0.888889 14 2
4074 roes roe 0.05 10 4 0.818182 14 3
4075 rogue rogue 0.07746 1 5 1 14 3
4076 rogues rogue 0.109545 1 6 1 14 4
4077 role role 0.497996 17 4 1 5 3
4078 roles role 0.223607 13 5 1 8 4
4079 roll roll 0.729383 8 4 0.7 4 3
4080 rolled roll 0.793725 2 6 0.75 3 4
4081 rolls roll 0.475395 8 5 0.7 6 4
4082 rome rome 0.05 14 4 0.75 5 3
4083 romes rome 0.05 10 5 0.857143 14 4
4084 romp romp 0.118322 4 4 1 14 4
4085 rood rood 0.05 10 4 0.454545 14 3
4086 roods rood 0.05 10 5 0.444444 14 4
4087 roof roof 0.742967 8 4 0.714286 3 3
4088 roofs roof 0.354965 5 5 0.75 5 4
4089 rook rook 0.05 11 4 0.833333 14 3
4090 rooks rook 0.05 10 5 0.888889 14 4
4091 room room 1 9 4 1 2 3
4092 rooms room 0.646529 9 5 1 4 4
4093 roost roost 0.167332 2 5 1 12 4
4094 roosts roost 0.07746 2 6 1 14 5
4095 root root 1 13 4 0.833333 5 3
4096 roots root 0.942338 10 5 0.888889 3 4
4097 rope rope 0.949737 16 4 1 2 3
4098 ropes rope 0.444972 11 5 1 5 4
4099 rose rise 0.960208 15 4 0.583333 3 3
4100 rot rot 0.126491 18 3 1 9 3
4101 rote rote 0.05 15 4 1 14 3
4102 rotes rote 0.05 11 5 1 14 4
4103 rough rough 0.764199 4 5 0.333333 4 3
4104 round round 1 6 5 1 2 4
4105 rouse rouse 0.154919 6 5 0.111111 12 3
4106 roused rouse 0.204939 1 6 1 9 4
4107 rout rout 0.141421 6 4 1 14 3
4108 route route 0.626099 2 5 1 5 3
4109 routes route 0.43589 0 6 1 6 4
4110 routs rout 0.05 6 5 1 14 4
4111 rove reeve 0.05 13 4 0.642857 14 3
4112 roved rove 0.05 3 5 0.25 14 4
4113 roves rove 0.05 10 5 0.444444 14 4
4114 row row 1 16 3 0.62963 4 2
4115 rows row 0.744312 8 4 0.684211 4 3
4116 rub rub 0.407431 13 3 1 5 3
4117 rubbed rub 0.517687 2 6 1 4 4
4118 rubs rub 0.141421 13 4 1 12 4
4119 rude rude 0.268328 7 4 1 7 3
4120 ruff ruff 0.126491 7 4 1 14 3
4121 rug rug 0.404969 15 3 1 6 3
4122 rugs rug 0.293258 13 4 1 9 4
4123 rule rule 1 8 4 0.5 4 3
4124 rules rule 0.942338 4 5 0.666667 3 4
4125 rum rum 0.209762 11 3 1 11 3
4126 rump rump 0.141421 10 4 1 12 4
4127 rumps rump 0.089443 8 5 1 14 5
4128 rums rum 0.05 12 4 1 14 4
4129 run run 1 13 3 1 2 3
4130 rune rune 0.05 9 4 1 14 3
4131 runes rune 0.063246 6 5 1 14 4
4132 rung ring 0.240832 9 4 1 10 4
4133 rungs rung 0.089443 5 5 1 14 5
4134 runs run 0.789937 15 4 1 4 4
4135 runt runt 0.109545 11 4 1 14 4
4136 runts runt 0.063246 8 5 1 14 5
4137 ruse ruse 0.063246 11 4 0.4 14 3
4138 rush rush 0.513809 11 4 0.8125 4 3
4139 rushed rush 0.632456 2 6 0.857143 4 4
4140 rusk rusk 0.05 8 4 1 14 4
4141 rusks rusk 0.05 6 5 1 14 5
4142 rust rust 0.279285 12 4 1 7 4
4143 rusts rust 0.089443 8 5 1 14 5
4144 rut rut 0.1 16 3 0.8125 14 3
4145 ruts rut 0.178885 11 4 1 11 4
4146 rye rye 0.256905 5 3 1 8 2
4147 ryes rye 0.05 3 4 1 14 3
4148 sack sack 0.444972 11 4 1 5 3
4149 sacks sack 0.264575 8 5 1 9 4
4150 sad sad 0.78613 16 3 0.842105 2 3
4151 safe safe 0.973653 7 4 1 2 3
4152 sag sag 0.118322 17 3 1 13 3
4153 sage sage 0.178885 13 4 1 11 3
4154 sagged sag 0.141421 4 6 1 14 4
4155 sags sag 0.05 14 4 1 14 4
4156 said say 1 8 4 0.125 1 3
4157 sail sail 0.789937 13 4 1 4 3
4158 sailed sail 0.750999 4 6 1 4 4
4159 sails sail 0.469042 11 5 1 5 4
4160 saint saint 0.184391 4 5 1 7 4
4161 saints saint 0.154919 3 6 1 10 5
4162 sake sake 0.371484 16 4 1 5 3
4163 sakes sake 0.194936 11 5 1 14 4
4164 sale sale 0.542218 18 4 1 5 3
4165 sales sale 0.447214 11 5 1 6 4
4166 salt salt 0.996996 4 4 1 3 4
4167 salts salt 0.167332 4 5 1 9 5
4168 salve salve 0.05 4 5 1 14 4
4169 salves salve 0.05 4 6 1 14 5
4170 same same 1 15 4 1 2 3
4171 sand sand 1 8 4 0.923077 2 4
4172 sands sand 0.293258 6 5 0.9 8 5
4173 sane sane 0.063246 16 4 1 14 3
4174 sap sap 0.31305 20 3 0.958333 6 3
4175 sapped sap 0.089443 4 6 0.909091 14 4
4176 saps sap 0.05 15 4 1 14 4
4177 sash sash 0.209762 10 4 0.84 12 3
4178 sass sass 0.07746 9 4 1 14 3
4179 sat sit 1 23 3 0.888889 2 3
4180 sate sate 0.05 17 4 1 14 3
4181 sauce sauce 0.352136 0 5 1 12 3
4182 save save 0.889944 15 4 0.882353 3 3
4183 saved save 0.715542 3 5 1 3 4
4184 saves save 0.252982 9 5 1 8 4
4185 saw see 1 18 3 1 1 2
4186 sax sax 0.05 11 3 1 14 4
4187 say say 1 24 3 0.933333 2 2
4188 says say 1 13 4 0.047619 2 3
4189 scab scab 0.05 6 4 1 14 4
4190 scabbed scab 0.063246 1 7 1 14 5
4191 scabs scab 0.063246 6 5 1 14 5
4192 scads scads 0.05 4 5 0.916667 14 5
4193 scald scald 0.05 3 5 1 14 5
4194 scalds scald 0.063246 3 6 1 14 6
4195 scale scale 1 5 5 1 4 4
4196 scales scale 0.608276 4 6 1 6 5
4197 scalp scalp 0.260768 4 5 1 9 5
4198 scalps scalp 0.141421 2 6 1 14 6
4199 scamp scamp 0.118322 4 5 0.933333 14 5
4200 scan scan 0.178885 5 4 0.882353 10 4
4201 scanned scan 0.148324 0 7 1 12 5
4202 scans scan 0.089443 6 5 0.909091 14 5
4203 scant scant 0.141421 3 5 0.9 11 5
4204 scar scar 0.240832 7 4 0.928571 9 4
4205 scarce scarce 0.363318 0 6 0.5 6 5
4206 scare scare 0.331662 9 5 0.9 12 4
4207 scared scare 0.549545 5 6 1 2 5
4208 scares scare 0.1 7 6 0.941176 14 5
4209 scarf scarf 0.316228 4 5 0.333333 12 5
4210 scarp scarp 0.07746 6 5 0.8 14 5
4211 scars scar 0.189737 8 5 0.916667 10 5
4212 scarves scarf 0.173205 1 7 0.75 14 6
4213 scat scat 0.109545 9 4 0.888889 14 4
4214 scene scene 0.777174 2 5 1 4 3
4215 scenes scene 0.343511 2 6 1 6 4
4216 scent scent 0.371484 3 5 1 5 4
4217 scents scent 0.134164 1 6 1 11 5
4218 scheme scheme 0.343511 0 6 1 8 4
4219 schemes scheme 0.141421 0 7 1 10 5
4220 schist schist 0.118322 0 6 0.9 14 5
4221 school school 1 0 6 0.888889 1 4
4222 schools school 0.916515 0 7 0.875 4 5
4223 scoff scoff 0.118322 1 5 1 14 4
4224 scoffed scoff 0.134164 1 7 1 14 5
4225 scoffs scoff 0.05 1 6 1 14 5
